checklist_id,n_species
S37718805,19
S37718878,11
S37718945,9
S37718998,8
S37719108,13
S37719132,7
S37719169,8
S37719224,12
S37719332,12
S37719359,9
S37719368,23
S37719386,12
S37719427,8
S37719443,38
S37719458,10
S37719502,7
S37719566,18
S37719575,11
S37719632,17
S37719697,17
S37719773,13
S37719924,6
S37719928,23
S37719930,5
S37719971,12
S37719982,7
S37720012,18
S37720040,29
S37720066,13
S37720095,19
S37720110,22
S37720132,5
S37720197,7
S37720214,41
S37720228,8
S37720338,21
S37720730,38
S37720739,1
S37720906,10
S37720977,34
S37721324,8
S37721359,26
S37721360,1
S37721464,4
S37721515,12
S37721574,3
S37721596,44
S37721610,5
S37721661,32
S37721740,5
S37721808,5
S37721968,5
S37722035,4
S37722091,17
S37722103,5
S37722123,1
S37722192,33
S37722272,18
S37722382,6
S37722403,19
S37722404,5
S37722426,10
S37722455,17
S37722511,8
S37722583,10
S37722620,8
S37722654,16
S37722656,26
S37722853,6
S37722974,7
S37722975,11
S37722983,3
S37723011,22
S37723199,3
S37723223,33
S37723409,17
S37723484,36
S37723486,13
S37723568,4
S37723587,19
S37723664,8
S37723912,1
S37724031,25
S37724037,22
S37724095,9
S37724096,11
S37724097,17
S37724098,12
S37724099,13
S37724100,13
S37724101,11
S37724102,10
S37724103,8
S37724104,17
S37724105,9
S37724106,13
S37724107,8
S37724108,12
S37724109,8
S37724110,8
S37724111,13
S37724112,10
S37724113,8
S37724114,7
S37724115,11
S37724116,12
S37724117,12
S37724118,7
S37724119,10
S37724120,12
S37724121,7
S37724122,12
S37724123,12
S37724124,14
S37724125,10
S37724126,7
S37724127,10
S37724128,6
S37724129,11
S37724130,12
S37724131,6
S37724132,10
S37724133,17
S37724134,14
S37724135,16
S37724136,13
S37724137,13
S37724138,10
S37724139,9
S37724140,9
S37724141,9
S37724142,11
S37724143,11
S37724144,17
S37724251,18
S37724260,17
S37724487,6
S37724542,7
S37724747,7
S37724946,28
S37724983,12
S37725096,7
S37725139,9
S37725723,12
S37725727,19
S37725796,6
S37725834,3
S37725839,3
S37725848,4
S37725934,9
S37726090,1
S37726145,53
S37726198,12
S37726237,12
S37726279,10
S37726296,5
S37726301,6
S37726308,11
S37726318,1
S37726336,11
S37726357,9
S37726381,7
S37726404,4
S37726429,6
S37726463,10
S37726466,8
S37726545,14
S37726670,9
S37726910,4
S37727002,14
S37727085,33
S37727304,46
S37727508,5
S37727558,6
S37727689,6
S37727737,8
S37727886,2
S37727913,13
S37727918,10
S37727948,13
S37727958,10
S37727966,3
S37728011,17
S37728142,18
S37728152,24
S37728224,0
S37728235,16
S37728284,7
S37728375,8
S37728462,25
S37728463,5
S37728516,17
S37728840,20
S37728915,3
S37728949,4
S37728982,7
S37728983,11
S37729069,16
S37729229,14
S37729401,4
S37729446,9
S37729480,0
S37729665,0
S37729756,12
S37730195,16
S37730260,5
S37730521,1
S37730858,9
S37731080,32
S37731090,18
S37731091,10
S37731268,34
S37731480,8
S37731493,24
S37731521,3
S37732023,24
S37733173,18
S37733380,15
S37733587,12
S37733589,19
S37733829,0
S37733858,0
S37733865,13
S37733893,11
S37733956,33
S37733989,30
S37733991,30
S37734000,25
S37734088,19
S37734223,40
S37734275,17
S37734289,4
S37734303,3
S37734348,9
S37734355,24
S37734427,26
S37734447,20
S37734465,22
S37734479,11
S37734498,21
S37734542,8
S37734543,4
S37734548,11
S37734549,13
S37734568,10
S37734598,9
S37734625,12
S37734708,24
S37734724,8
S37734746,9
S37734757,20
S37734760,6
S37734779,9
S37734803,8
S37734817,31
S37734863,7
S37734883,6
S37734886,5
S37734888,5
S37734908,7
S37734915,15
S37734939,12
S37734955,8
S37734972,7
S37735385,10
S37735422,25
S37735438,2
S37735755,8
S37735763,17
S37735768,9
S37735772,17
S37735773,5
S37735774,6
S37735864,14
S37736025,6
S37736122,17
S37736154,12
S37736212,11
S37736301,19
S37736322,11
S37736370,3
S37736390,15
S37736453,6
S37736461,9
S37736517,1
S37736746,12
S37736748,30
S37736800,7
S37736823,8
S37736826,2
S37736908,6
S37736913,18
S37736953,18
S37737023,4
S37737330,16
S37737332,18
S37737499,13
S37737503,4
S37737562,16
S37737575,19
S37737621,17
S37737647,16
S37737751,29
S37737980,17
S37738119,16
S37738123,14
S37738229,15
S37738305,16
S37738344,27
S37738382,20
S37738397,22
S37738424,23
S37738461,42
S37738465,18
S37738495,22
S37738584,7
S37738598,9
S37738991,16
S37739015,14
S37739042,11
S37739123,13
S37739375,13
S37739394,5
S37739439,9
S37739504,16
S37740027,7
S37740094,13
S37740096,21
S37740433,11
S37740451,30
S37740684,7
S37740722,26
S37740738,1
S37740819,9
S37740833,30
S37740841,26
S37740940,34
S37740999,38
S37741012,34
S37741033,14
S37741082,16
S37741095,8
S37741116,21
S37741120,11
S37741123,16
S37741127,9
S37741131,19
S37741132,17
S37741189,4
S37741471,12
S37741765,8
S37741844,2
S37741896,24
S37741915,1
S37741949,33
S37741963,6
S37741970,27
S37742243,4
S37742288,11
S37742328,13
S37742363,8
S37742403,9
S37742435,7
S37742464,8
S37742507,12
S37742534,7
S37742568,12
S37742607,7
S37742651,7
S37742855,7
S37742901,12
S37742943,10
S37742985,12
S37743014,8
S37743035,10
S37743129,11
S37743149,6
S37743297,18
S37743454,39
S37743622,29
S37743716,8
S37743800,19
S37743921,5
S37743930,28
S37743942,36
S37744146,8
S37744254,7
S37744261,11
S37744291,11
S37744585,3
S37744793,5
S37744805,2
S37744811,4
S37744864,38
S37745007,9
S37745132,29
S37745140,23
S37745357,14
S37745370,15
S37745883,5
S37745910,10
S37746012,5
S37746165,7
S37746180,58
S37746214,5
S37746259,11
S37746315,9
S37746364,8
S37746373,13
S37746435,13
S37746465,45
S37746638,10
S37746682,1
S37746734,1
S37746870,12
S37746888,4
S37746890,12
S37746893,3
S37746900,1
S37746913,7
S37747218,39
S37747234,37
S37747236,13
S37747468,1
S37747608,26
S37748063,22
S37748211,17
S37748369,21
S37748656,16
S37748675,31
S37748686,23
S37749529,13
S37750695,24
S37750807,7
S37750831,7
S37750850,7
S37750947,12
S37750996,9
S37751012,37
S37751074,11
S37751131,32
S37751138,14
S37751156,48
S37751222,15
S37751433,1
S37751467,15
S37751688,1
S37751706,22
S37751716,21
S37751725,28
S37751729,16
S37751780,24
S37751809,39
S37751812,18
S37751814,17
S37751953,16
S37751963,11
S37752019,36
S37752266,31
S37752340,6
S37752348,6
S37752355,5
S37752358,3
S37752359,11
S37752377,8
S37752404,22
S37752456,1
S37752520,20
S37752597,22
S37752733,5
S37753114,10
S37753141,23
S37753226,5
S37753273,9
S37753339,1
S37753570,43
S37753687,28
S37754058,13
S37754169,10
S37754575,13
S37754629,16
S37754634,7
S37754635,31
S37754846,45
S37754962,15
S37755372,20
S37755577,13
S37755768,1
S37755807,52
S37755939,1
S37756006,32
S37756286,8
S37756490,4
S37756519,9
S37756545,1
S37756565,1
S37756683,9
S37756692,12
S37756733,19
S37756762,17
S37756798,18
S37756919,22
S37756950,20
S37756975,14
S37757076,22
S37757103,17
S37757180,15
S37757196,14
S37757245,1
S37757476,54
S37757691,19
S37757695,24
S37757704,39
S37757721,13
S37757825,3
S37757958,26
S37757996,8
S37758046,7
S37758074,19
S37758197,32
S37758209,8
S37758237,8
S37758304,1
S37758423,32
S37758456,12
S37758485,12
S37758540,33
S37758663,9
S37758664,28
S37758833,8
S37758836,46
S37758996,4
S37759001,7
S37759039,18
S37759102,11
S37759137,4
S37759202,16
S37759274,2
S37759315,18
S37759463,3
S37759483,5
S37759630,7
S37759660,5
S37759697,12
S37759746,7
S37759773,17
S37759950,25
S37760038,28
S37760044,10
S37760090,7
S37760132,6
S37760154,11
S37760157,36
S37760179,5
S37760196,9
S37760226,6
S37760227,13
S37760247,6
S37760283,12
S37760311,9
S37760334,6
S37760346,25
S37760375,13
S37760451,9
S37760495,10
S37760511,13
S37760539,12
S37760566,8
S37760584,10
S37760619,10
S37760654,11
S37760666,9
S37760712,10
S37760716,8
S37760827,14
S37760948,9
S37760951,9
S37760971,12
S37760978,14
S37761004,8
S37761050,6
S37761101,40
S37761146,5
S37761611,23
S37761644,18
S37761723,4
S37761759,5
S37761805,28
S37761838,41
S37761958,13
S37762069,34
S37762074,20
S37762254,8
S37762276,4
S37762293,19
S37762296,15
S37762316,22
S37762412,11
S37762470,3
S37762472,3
S37762794,7
S37762916,31
S37763247,6
S37763264,7
S37763268,4
S37763314,6
S37763337,9
S37763377,3
S37763392,11
S37763410,25
S37763448,13
S37763500,13
S37763801,22
S37763907,7
S37763910,12
S37763916,11
S37763919,12
S37764178,36
S37764466,21
S37764897,40
S37765270,12
S37765322,26
S37765337,17
S37765401,24
S37765420,49
S37765488,14
S37765501,12
S37765553,23
S37765632,26
S37767088,15
S37767092,2
S37767209,3
S37767251,22
S37767339,16
S37767357,8
S37767497,8
S37767522,11
S37767609,2
S37767636,3
S37767680,9
S37767685,8
S37767695,10
S37767696,5
S37767719,11
S37767751,9
S37767767,8
S37767828,11
S37767893,31
S37768050,3
S37768131,2
S37768172,5
S37768189,4
S37768190,2
S37768192,1
S37768193,2
S37768196,2
S37768198,3
S37768204,7
S37768287,24
S37768332,8
S37768335,32
S37768755,9
S37768767,15
S37768774,14
S37768779,11
S37768812,13
S37768818,4
S37768828,9
S37768844,7
S37768865,8
S37768886,25
S37768889,3
S37768890,21
S37768893,2
S37768921,22
S37768929,14
S37768934,18
S37768951,5
S37768968,10
S37768994,10
S37769000,5
S37769020,26
S37769040,7
S37769044,6
S37769078,11
S37769134,20
S37769135,2
S37769271,8
S37769440,21
S37769444,19
S37769731,21
S37769768,19
S37769778,7
S37769814,12
S37769873,3
S37770021,13
S37770027,13
S37770072,17
S37770124,32
S37770168,12
S37770250,3
S37770269,18
S37770295,15
S37770327,43
S37770573,26
S37770733,53
S37770769,11
S37770809,11
S37770847,10
S37770875,11
S37770908,9
S37770913,16
S37770931,10
S37770959,28
S37770961,9
S37770981,16
S37770997,8
S37770999,39
S37771004,17
S37771036,12
S37771044,25
S37771064,6
S37771065,21
S37771085,7
S37771098,12
S37771338,24
S37771844,11
S37771851,4
S37771854,4
S37771904,8
S37772040,14
S37772584,10
S37772719,1
S37772804,10
S37772814,23
S37772903,23
S37772985,10
S37773126,23
S37773157,26
S37773160,20
S37773166,22
S37773230,14
S37773460,26
S37773483,47
S37773575,4
S37773576,39
S37773606,15
S37774005,4
S37774064,17
S37774160,10
S37774300,29
S37774383,5
S37774401,40
S37774415,28
S37774448,53
S37774788,30
S37774917,20
S37774930,8
S37775032,21
S37775921,18
S37775989,7
S37776457,9
S37776556,5
S37776615,24
S37776675,25
S37776729,18
S37776842,25
S37777076,6
S37777109,3
S37777152,4
S37777178,4
S37777210,4
S37777264,5
S37777421,5
S37777459,8
S37777564,8
S37777632,5
S37777705,9
S37777707,1
S37777711,19
S37777769,3
S37777811,42
S37777868,7
S37777892,26
S37777923,2
S37778073,20
S37778146,11
S37778188,3
S37778253,18
S37778289,14
S37778354,17
S37778356,9
S37778371,5
S37778451,21
S37778504,12
S37778526,23
S37778575,24
S37778612,17
S37778686,20
S37778694,8
S37778700,22
S37778746,25
S37778753,35
S37778798,8
S37778807,5
S37778926,8
S37779021,5
S37779058,10
S37779064,22
S37779072,27
S37779104,25
S37779165,24
S37779204,23
S37779243,20
S37779478,20
S37779554,38
S37779786,6
S37779948,22
S37779987,2
S37780028,8
S37780275,10
S37780286,13
S37780338,4
S37780512,10
S37780568,5
S37780577,23
S37780621,14
S37780680,44
S37780682,10
S37780827,20
S37780925,20
S37781057,9
S37781150,4
S37781326,37
S37781390,14
S37781498,24
S37781508,18
S37781521,14
S37781728,15
S37781895,15
S37782176,11
S37782237,10
S37782547,25
S37782559,7
S37782582,17
S37782583,20
S37782591,6
S37782644,25
S37782790,19
S37782813,6
S37782833,10
S37782869,26
S37783111,7
S37783198,45
S37783289,28
S37783449,5
S37783624,3
S37783655,20
S37783682,5
S37784361,11
S37784451,30
S37784531,22
S37785080,26
S37785148,31
S37785171,17
S37785184,2
S37785280,17
S37785650,21
S37786300,2
S37786314,3
S37786321,3
S37786480,23
S37786766,13
S37786909,53
S37786960,15
S37787080,9
S37787105,14
S37787122,12
S37787296,6
S37787472,30
S37787531,25
S37787632,24
S37788061,15
S37788347,6
S37788386,6
S37788418,25
S37788772,19
S37788873,8
S37788908,5
S37789000,18
S37789074,5
S37789080,13
S37789145,15
S37789184,7
S37789329,1
S37789356,36
S37789512,5
S37789609,10
S37789686,13
S37789756,17
S37789807,32
S37789875,11
S37789915,16
S37789957,41
S37789960,33
S37790001,13
S37790062,41
S37790069,6
S37790081,18
S37790087,1
S37790124,24
S37790235,31
S37790410,22
S37790488,17
S37790555,11
S37790563,14
S37790715,26
S37790746,22
S37790781,16
S37790808,24
S37790828,26
S37790984,19
S37791008,17
S37791063,10
S37791108,26
S37791124,15
S37791252,16
S37791254,7
S37791255,15
S37791258,6
S37791261,13
S37791397,5
S37791450,12
S37791550,1
S37791675,17
S37791833,29
S37791870,1
S37792002,17
S37792062,27
S37792084,3
S37792108,2
S37792112,15
S37792258,12
S37792273,8
S37792296,6
S37792328,8
S37792374,22
S37792376,10
S37792407,11
S37792425,8
S37792438,35
S37792446,10
S37792468,13
S37792485,10
S37792507,6
S37792520,20
S37792568,10
S37792576,5
S37792633,22
S37792652,34
S37792668,15
S37792726,27
S37792772,7
S37792815,11
S37792827,4
S37792838,5
S37792856,11
S37792869,9
S37792877,11
S37792889,5
S37792904,4
S37792913,24
S37792942,5
S37792945,19
S37792957,4
S37792971,18
S37792980,7
S37792998,18
S37793000,8
S37793004,41
S37793017,7
S37793044,8
S37793048,20
S37793085,10
S37793112,2
S37793231,7
S37793243,14
S37793287,13
S37793310,15
S37793332,19
S37793336,17
S37793366,21
S37793392,14
S37793405,18
S37793473,9
S37793798,12
S37793824,11
S37793853,16
S37793861,6
S37793865,16
S37793907,16
S37793909,10
S37793932,17
S37793961,18
S37794078,11
S37794082,9
S37794142,17
S37794178,4
S37794194,4
S37794277,11
S37794446,13
S37794507,33
S37794650,12
S37794918,2
S37794951,2
S37794959,4
S37794971,7
S37794988,5
S37795004,4
S37795010,41
S37795019,3
S37795031,44
S37795081,7
S37795096,9
S37795097,24
S37795102,44
S37795118,11
S37795126,6
S37795132,8
S37795149,8
S37795165,6
S37795181,9
S37795192,5
S37795200,10
S37795205,21
S37795212,37
S37795219,9
S37795224,4
S37795225,34
S37795242,5
S37795245,1
S37795249,4
S37795427,62
S37795492,22
S37795819,9
S37795851,20
S37795981,22
S37796422,1
S37796546,16
S37796614,8
S37796685,5
S37796713,41
S37796714,31
S37796916,14
S37796977,35
S37796979,8
S37797017,12
S37797087,31
S37797119,10
S37797202,7
S37797467,15
S37797524,20
S37797531,37
S37797547,24
S37797598,5
S37797716,11
S37797753,36
S37797810,23
S37797933,8
S37797970,7
S37798148,9
S37798188,10
S37798235,9
S37798264,6
S37798275,10
S37798310,10
S37798678,4
S37798922,13
S37799057,4
S37799158,34
S37799264,11
S37799392,4
S37799493,9
S37799711,14
S37799791,15
S37799917,10
S37799919,43
S37800081,28
S37800162,14
S37800165,30
S37800671,27
S37800787,15
S37800853,15
S37800867,11
S37800884,14
S37800991,13
S37800994,33
S37801127,24
S37801220,20
S37801321,19
S37801345,11
S37801504,5
S37801552,14
S37801619,10
S37801700,12
S37801705,20
S37801773,6
S37801832,10
S37802022,14
S37802088,3
S37802369,16
S37802451,16
S37802454,23
S37802470,30
S37802489,14
S37802513,10
S37802515,42
S37802614,8
S37802685,19
S37802702,19
S37802773,16
S37802830,11
S37802893,30
S37802978,19
S37803041,18
S37803645,3
S37803679,19
S37804190,17
S37804626,29
S37804822,22
S37805063,13
S37805069,12
S37805075,27
S37805122,16
S37805215,7
S37805289,10
S37805423,10
S37806864,17
S37807476,42
S37807743,21
S37807860,6
S37807903,11
S37808063,23
S37808145,29
S37808210,9
S37808313,23
S37808363,8
S37808384,27
S37808387,14
S37808473,4
S37808505,16
S37808542,10
S37808628,37
S37808698,36
S37808718,18
S37808766,18
S37808817,24
S37808844,21
S37809041,11
S37809140,4
S37809352,15
S37809438,7
S37809447,3
S37809456,4
S37809460,4
S37809690,19
S37809726,16
S37809766,4
S37809799,31
S37809832,20
S37809857,6
S37809927,20
S37809992,24
S37810207,12
S37810242,29
S37810297,6
S37810329,31
S37810422,24
S37810577,9
S37810877,1
S37810885,5
S37810911,4
S37810928,1
S37811042,20
S37811044,12
S37811161,19
S37811194,19
S37811231,6
S37811246,11
S37811251,15
S37811263,13
S37811265,22
S37811291,12
S37811323,6
S37811335,35
S37811438,17
S37811439,4
S37811455,9
S37811528,33
S37811541,3
S37811616,8
S37811785,9
S37811860,4
S37811914,5
S37811961,8
S37811986,7
S37812056,27
S37812095,4
S37812163,5
S37812284,6
S37812463,46
S37812516,33
S37812656,6
S37812678,13
S37812724,21
S37812753,16
S37812778,29
S37812856,6
S37812864,50
S37812910,15
S37812953,6
S37812985,22
S37813149,8
S37813428,36
S37813549,4
S37813595,59
S37813647,18
S37813673,5
S37813776,27
S37814007,11
S37814246,22
S37814253,3
S37814295,4
S37814376,6
S37814419,6
S37814510,8
S37814531,21
S37814533,5
S37814838,22
S37814851,15
S37814867,1
S37814882,12
S37814980,30
S37815017,13
S37815128,12
S37815214,4
S37815229,10
S37815321,31
S37815363,8
S37815382,37
S37815415,10
S37815464,11
S37815505,8
S37815509,6
S37815529,8
S37815896,26
S37816063,5
S37816107,12
S37816304,16
S37816337,10
S37816575,13
S37816710,31
S37816786,12
S37816908,12
S37816995,9
S37816999,4
S37817055,8
S37817061,2
S37817070,5
S37817087,10
S37817167,10
S37817588,15
S37817765,14
S37817881,2
S37817885,8
S37817941,11
S37818010,12
S37818033,6
S37818038,4
S37818065,5
S37818073,5
S37818234,3
S37818781,4
S37818794,38
S37818865,5
S37818921,2
S37818931,7
S37818937,3
S37818953,2
S37819000,25
S37819053,5
S37819140,21
S37819362,43
S37819822,8
S37819861,8
S37819878,19
S37820115,40
S37820135,28
S37820266,12
S37820710,13
S37820908,24
S37820969,25
S37821045,20
S37821083,16
S37821309,14
S37821886,4
S37821896,16
S37822010,8
S37822164,15
S37822197,14
S37822299,8
S37822347,2
S37822410,28
S37822723,12
S37822824,31
S37822853,6
S37822948,9
S37823390,6
S37823395,14
S37823441,12
S37823471,78
S37823522,20
S37823536,23
S37823579,49
S37823655,8
S37823665,21
S37823669,7
S37824881,20
S37824965,24
S37826328,36
S37826430,39
S37826508,15
S37826633,26
S37826638,9
S37826698,21
S37827051,12
S37827063,9
S37827109,22
S37827115,11
S37827417,28
S37827525,17
S37827539,25
S37827541,5
S37827545,11
S37827591,27
S37827733,5
S37827768,13
S37827798,31
S37827828,3
S37827913,3
S37828024,22
S37828114,44
S37828129,13
S37828136,34
S37828163,29
S37828188,13
S37828196,14
S37828244,15
S37828311,14
S37828392,24
S37828533,32
S37828696,20
S37828728,15
S37828743,22
S37828756,20
S37828759,25
S37829109,20
S37829206,5
S37829348,11
S37829353,12
S37829575,10
S37829577,26
S37829586,11
S37829655,14
S37829708,5
S37829876,18
S37829906,22
S37829972,17
S37830047,14
S37830361,7
S37830409,33
S37830488,7
S37830598,12
S37830844,20
S37831083,33
S37831097,20
S37831406,26
S37831449,29
S37831564,15
S37831769,22
S37831960,3
S37831965,16
S37831967,27
S37832416,4
S37832453,5
S37832537,10
S37832947,36
S37832978,14
S37833355,3
S37833365,15
S37833422,7
S37833608,8
S37833642,23
S37833685,16
S37833712,5
S37833755,1
S37833914,8
S37833997,38
S37834031,4
S37834146,9
S37834735,9
S37834745,45
S37834900,13
S37835061,18
S37835149,15
S37835377,7
S37835552,5
S37835578,51
S37835888,1
S37835900,21
S37836152,7
S37836157,10
S37836175,15
S37836224,11
S37836261,10
S37836343,12
S37836417,8
S37836485,15
S37836519,4
S37836571,4
S37836654,12
S37836745,14
S37836852,8
S37836857,19
S37836924,6
S37836966,9
S37836976,14
S37837048,21
S37837050,7
S37837103,9
S37837304,20
S37837339,10
S37837377,9
S37837414,4
S37837517,16
S37837611,2
S37837840,5
S37837884,32
S37838110,37
S37838144,15
S37838152,9
S37838163,9
S37838166,3
S37838172,10
S37838178,10
S37838209,51
S37838212,8
S37838537,10
S37838715,11
S37838884,16
S37838993,18
S37839358,16
S37839418,32
S37839457,9
S37839507,10
S37839516,18
S37839644,2
S37839681,15
S37839970,33
S37840255,17
S37840332,15
S37840340,18
S37840454,4
S37840461,12
S37840470,16
S37840583,10
S37840594,13
S37840657,24
S37840893,45
S37840952,10
S37841032,16
S37841037,17
S37841071,11
S37841137,17
S37841202,6
S37841203,8
S37841317,1
S37841334,25
S37841408,1
S37841411,45
S37841440,0
S37842261,8
S37842272,3
S37842556,10
S37843188,12
S37843428,20
S37843731,15
S37843969,19
S37844070,29
S37845423,1
S37845601,17
S37845617,17
S37845685,16
S37845727,12
S37845816,14
S37846153,12
S37846216,37
S37846247,17
S37846297,20
S37846454,40
S37846662,17
S37846677,16
S37846678,6
S37846685,4
S37846842,44
S37846848,10
S37846849,22
S37846911,18
S37846996,24
S37847022,15
S37847207,43
S37847235,5
S37847283,9
S37847356,5
S37847551,18
S37847565,32
S37847567,22
S37847589,10
S37847619,5
S37847641,24
S37847730,8
S37847745,11
S37847783,17
S37847958,43
S37847963,8
S37847995,17
S37848253,3
S37848324,8
S37848500,15
S37848592,10
S37848594,13
S37848714,47
S37848731,1
S37848789,8
S37848929,36
S37849150,11
S37849350,9
S37849398,31
S37849400,29
S37849649,1
S37849677,15
S37849719,0
S37849732,30
S37849780,3
S37849824,1
S37849942,1
S37849959,32
S37849977,0
S37850171,1
S37850201,8
S37850512,13
S37850750,44
S37850777,22
S37851303,24
S37851399,8
S37851550,15
S37851579,26
