"checklist_id" "observer_id" "sampling_event_identifier" "species_observed" "state_code" "locality_id" "latitude" "longitude" "protocol_type" "all_species_reported" "observation_date" "time_observations_started" "duration_minutes" "effort_distance_km" "number_observers" "norbob" "whiibi" "woothr" "bbs"
"S45569081" "obs411743" "S45569081" FALSE "US-AL" "L6760578" 31.3863355 -85.6670335 "Stationary" TRUE "2018-05-11" 17.1666666666667 30 0 1 0 0 0 0
"S46713425" "obs344449" "S46713425" FALSE "US-SC" "L3977831" 32.758529 -79.8483753 "Stationary" TRUE "2018-06-22" 6.11666666666667 15 0 1 0 0 0 0
"S46546243" "obs437457" "S46546243" FALSE "US-NC" "L1609461" 33.9119141 -78.3205068 "Traveling" TRUE "2018-06-14" 10.7833333333333 70 0.483 1 0 NA 0 0
"S46546243" "obs437457" "S46546243" TRUE "US-NC" "L1609461" 33.9119141 -78.3205068 "Traveling" TRUE "2018-06-14" 10.7833333333333 70 0.483 1 NA 2 NA 0
"S46561639" "obs479817" "S46561639" FALSE "US-TN" "L850758" 35.0900498 -89.8648489 "Traveling" TRUE "2018-06-15" 9 30 0.656 1 0 0 0 0
"S46870833" "obs165635" "S46870833" FALSE "US-MS" "L7642861" 34.9105272 -88.542381 "Stationary" TRUE "2018-06-29" 9.35 5 0 1 0 0 0 0
"S46511608" "obs673692" "S46511608" FALSE "US-GA" "L7563861" 32.92899 -82.07149 "Stationary" TRUE "2018-06-10" 17.5 20 0 2 0 0 0 0
"S46738287" "obs555245" "S46738287" FALSE "US-FL" "L132806" 30.507019 -84.313385 "Stationary" TRUE "2018-06-18" 18.7833333333333 115 0 1 0 NA 0 0
"S46738287" "obs555245" "S46738287" TRUE "US-FL" "L132806" 30.507019 -84.313385 "Stationary" TRUE "2018-06-18" 18.7833333333333 115 0 1 NA 1 NA 0
"S46696325" "obs288444" "S46696325" FALSE "US-GA" "L7603141" 31.898158 -84.183542 "Traveling" TRUE "2018-06-21" 9.91666666666667 20 2.414 1 0 0 0 0
"S46787998" "obs651182" "S46787998" FALSE "US-SC" "L7623163" 32.25282 -80.921396 "Traveling" TRUE "2018-06-25" 13.6 1 0.146 1 0 0 0 0
"S46781114" "obs489096" "S46781114" FALSE "US-MS" "L7504356" 30.48621 -89.034309 "Traveling" TRUE "2018-06-23" 7.93333333333333 63 1.609 1 0 0 0 0
"S46781150" "obs681271" "S46781150" FALSE "US-SC" "L4249700" 32.575319 -80.162839 "Stationary" TRUE "2018-06-24" 10.4 180 0 2 0 0 0 0
"S46594343" "obs18841" "S46594343" FALSE "US-FL" "L2158794" 30.379556 -84.221555 "Traveling" TRUE "2018-06-16" 14.4 12 0.161 1 0 0 0 0
"S46526307" "obs298046" "S46526307" FALSE "US-NC" "L1279912" 35.9387527 -75.7137394 "Traveling" TRUE "2018-06-13" 16.0166666666667 15 1.368 1 0 0 0 0
"S46543862" "obs444528" "S46543862" FALSE "US-NC" "L7570417" 35.1369314 -79.4286525 "Traveling" TRUE "2018-06-14" 11 75 2.736 2 0 0 NA 0
"S46543862" "obs444528" "S46543862" TRUE "US-NC" "L7570417" 35.1369314 -79.4286525 "Traveling" TRUE "2018-06-14" 11 75 2.736 2 NA NA 1 0
"S46469499" "obs290608" "S46469499" FALSE "US-SC" "L7555923" 33.4945715 -81.9872782 "Stationary" TRUE "2018-06-11" 9.6 5 0 1 0 0 0 0
"S45951824" "obs665305" "S45951824" FALSE "US-AL" "L5282730" 32.3804326 -86.2308741 "Stationary" TRUE "2018-05-23" 8.31666666666667 10 0 1 0 0 0 0
"S46073765" "obs110157" "S46073765" FALSE "US-SC" "L7390168" 32.476131 -80.672009 "Stationary" TRUE "2018-05-25" 16.9833333333333 72 0 1 0 0 0 0
"S46856124" "obs526743" "S46856124" FALSE "US-SC" "L7639600" 33.7750337 -80.9796282 "Traveling" TRUE "2018-06-28" 15.05 1 0.193 1 0 0 0 0
"S46870851" "obs157963" "S46870851" FALSE "US-AL" "L6558581" 30.5695848 -87.9039477 "Traveling" TRUE "2018-06-29" 8.4 62 1.481 1 0 0 0 0
"S46068567" "obs229395" "S46068567" FALSE "US-SC" "L5104215" 32.967106 -81.312704 "Traveling" TRUE "2018-05-27" 9.36666666666667 40 1.127 1 0 0 0 0
"S46875358" "obs33814" "S46875358" FALSE "US-NC" "L7644018" 34.9944754 -78.8363532 "Stationary" TRUE "2018-06-29" 10.65 5 0 1 0 0 0 0
"S46512443" "obs355184" "S46512443" FALSE "US-SC" "L2101506" 34.3947287 -80.5473804 "Stationary" TRUE "2018-06-12" 17.4166666666667 10 0 1 0 0 0 0
"S46665256" "obs541448" "S46665256" FALSE "US-GA" "L7596574" 32.506354 -84.907797 "Stationary" TRUE "2018-06-19" 17.6 10 0 1 0 0 0 0
"S46845943" "obs312088" "S46845943" FALSE "US-VA" "L7637392" 37.4766589 -77.134932 "Stationary" TRUE "2018-06-27" 8.75 2 0 1 0 0 0 0
"S46846022" "obs312088" "S46846022" FALSE "US-VA" "L7637406" 37.4964055 -77.0957825 "Traveling" TRUE "2018-06-27" 8.9 15 0.966 1 0 0 0 0
"S46622101" "obs132896" "S46622101" FALSE "US-MS" "L7587716" 33.3953061 -88.6482246 "Stationary" TRUE "2018-06-17" 18.1333333333333 14 0 1 0 0 0 0
"S46820416" "obs132896" "S46820416" FALSE "US-MS" "L715366" 33.2774446 -88.7963104 "Stationary" TRUE "2018-06-26" 19.1666666666667 60 0 1 0 NA NA 0
"S46820416" "obs132896" "S46820416" TRUE "US-MS" "L715366" 33.2774446 -88.7963104 "Stationary" TRUE "2018-06-26" 19.1666666666667 60 0 1 NA 7 1 0
"S46851518" "obs526743" "S46851518" FALSE "US-FL" "L7638533" 30.100789 -81.7178908 "Traveling" TRUE "2018-06-28" 10.3833333333333 9 0.74 3 0 NA 0 0
"S46851518" "obs526743" "S46851518" TRUE "US-FL" "L7638533" 30.100789 -81.7178908 "Traveling" TRUE "2018-06-28" 10.3833333333333 9 0.74 3 NA 1 NA 0
"S46685206" "obs787056" "S46685206" FALSE "US-MS" "L7267677" 34.918911 -89.933883 "Stationary" TRUE "2018-06-20" 17.3 15 0 1 0 0 NA 0
"S46685206" "obs787056" "S46685206" TRUE "US-MS" "L7267677" 34.918911 -89.933883 "Stationary" TRUE "2018-06-20" 17.3 15 0 1 NA NA 1 0
"S46863614" "obs274831" "S46863614" FALSE "US-TN" "L7641243" 35.7918 -88.9756 "Stationary" TRUE "2018-06-28" 14.6666666666667 10 0 1 0 0 0 0
"S46863269" "obs274831" "S46863269" FALSE "US-TN" "L7641230" 35.7858 -88.9885 "Stationary" TRUE "2018-06-28" 14.5 10 0 1 0 0 0 0
"S46595315" "obs931439" "S46595315" FALSE "US-MS" "L159263" 34.833215 -89.4699955 "Traveling" TRUE "2018-06-16" 14 120 3.219 2 0 0 0 0
"S45861307" "obs240424" "S45861307" FALSE "US-SC" "L3136558" 33.3388465 -81.8434668 "Traveling" TRUE "2018-05-20" 13.0666666666667 20 1.145 2 0 0 0 0
"S46537277" "obs252136" "S46537277" FALSE "US-SC" "L1130866" 32.7434646 -79.9136066 "Stationary" TRUE "2018-06-13" 18 49 0 2 0 0 0 0
"S45866277" "obs426648" "S45866277" FALSE "US-SC" "L7440167" 33.3448338 -81.8252707 "Traveling" TRUE "2018-05-20" 8.68333333333333 28 1.77 2 0 0 0 0
"S46534024" "obs542803" "S46534024" FALSE "US-NC" "L557170" 35.7097924 -75.4919529 "Stationary" TRUE "2018-06-08" 13.0833333333333 5 0 1 0 0 0 0
"S45382929" "obs977037" "S45382929" FALSE "US-TN" "L1012858" 35.2322996 -88.2732582 "Traveling" TRUE "2018-05-06" 17.1 40 2.537 1 0 0 0 0
"S46562446" "obs47214" "S46562446" FALSE "US-FL" "L1159080" 30.0878014 -81.7009154 "Stationary" TRUE "2018-06-14" 10 60 0 1 0 0 0 0
"S46729079" "obs372143" "S46729079" FALSE "US-VA" "L1948437" 36.8733727 -76.0499597 "Stationary" TRUE "2018-06-13" 5.5 23 0 1 0 0 0 0
"S46856675" "obs299773" "S46856675" FALSE "US-MS" "L7639700" 32.3096673 -90.0772449 "Stationary" TRUE "2018-06-28" 13.8833333333333 38 0 1 0 0 0 0
"S46746106" "obs336751" "S46746106" FALSE "US-AL" "L2614918" 32.5637609 -87.6041573 "Stationary" TRUE "2018-06-23" 16.0833333333333 8 0 1 0 0 0 0
"S46597450" "obs136097" "S46597450" TRUE "US-AL" "L682963" 32.042932 -85.4716051 "Stationary" TRUE "2018-06-16" 8.46666666666667 28 0 1 3 NA NA 0
"S46597450" "obs136097" "S46597450" FALSE "US-AL" "L682963" 32.042932 -85.4716051 "Stationary" TRUE "2018-06-16" 8.46666666666667 28 0 1 NA 0 0 0
"S46521499" "obs437457" "S46521499" FALSE "US-NC" "L7565839" 33.9083509 -78.3521813 "Stationary" TRUE "2018-06-13" 11.4166666666667 44 0 1 0 0 0 0
"S46758667" "obs651182" "S46758667" FALSE "US-GA" "L7616963" 32.068467 -81.098257 "Stationary" TRUE "2018-06-24" 8.53333333333333 2 0 1 0 0 0 0
"S46829788" "obs215649" "S46829788" FALSE "US-AL" "L4788426" 32.9576761 -87.4058282 "Stationary" TRUE "2018-06-25" 5.95 6 0 1 0 0 0 0
"S45891476" "obs253122" "S45891476" FALSE "US-SC" "L1134977" 33.8618989 -81.266706 "Stationary" TRUE "2018-05-18" 7 20 0 1 0 0 0 0
"S45981307" "obs440760" "S45981307" FALSE "US-VA" "L718307" 36.672127 -75.915661 "Traveling" TRUE "2018-05-24" 10.5333333333333 19 2.398 1 0 0 0 0
"S46468511" "obs431606" "S46468511" FALSE "US-MS" "L3213397" 30.3655352 -88.5048393 "Traveling" TRUE "2018-06-10" 19 30 1.127 1 0 0 0 0
"S46030621" "obs3566" "S46030621" FALSE "US-VA" "L7468439" 37.423375 -77.2518738 "Traveling" TRUE "2018-05-26" 8.11666666666667 18 0.595 5 0 0 NA 0
"S46030621" "obs3566" "S46030621" TRUE "US-VA" "L7468439" 37.423375 -77.2518738 "Traveling" TRUE "2018-05-26" 8.11666666666667 18 0.595 5 NA NA 2 0
"S46505891" "obs277612" "S46505891" TRUE "US-NC" "L7469909" 35.68255 -77.129929 "Traveling" TRUE "2018-06-12" 16.35 55 2.141 1 1 NA NA 0
"S46505891" "obs277612" "S46505891" FALSE "US-NC" "L7469909" 35.68255 -77.129929 "Traveling" TRUE "2018-06-12" 16.35 55 2.141 1 NA 0 0 0
"S46786342" "obs655251" "S46786342" FALSE "US-AL" "L7622860" 31.223978 -85.414157 "Traveling" TRUE "2018-06-25" 9.2 130 2.445 1 0 0 0 0
"S46786477" "obs795116" "S46786477" TRUE "US-MS" "L148719" 30.4509674 -88.6558056 "Traveling" TRUE "2018-06-25" 10.8333333333333 38 1.283 1 1 NA NA 0
"S46786477" "obs795116" "S46786477" FALSE "US-MS" "L148719" 30.4509674 -88.6558056 "Traveling" TRUE "2018-06-25" 10.8333333333333 38 1.283 1 NA 0 0 0
"S46831269" "obs224249" "S46831269" FALSE "US-GA" "L7631247" 32.0525962 -82.8152495 "Traveling" TRUE "2018-06-27" 12.2666666666667 73 1.11 1 0 0 0 0
"S46527680" "obs122172" "S46527680" FALSE "US-VA" "L286165" 37.2936522 -76.6451097 "Traveling" TRUE "2018-06-13" 8 180 3.219 1 0 0 0 0
"S46794652" "obs857154" "S46794652" FALSE "US-MS" "L7563259" 31.322858 -89.212578 "Stationary" TRUE "2018-06-25" 17.6166666666667 16 0 1 0 0 0 0
"S45286633" "obs279697" "S45286633" FALSE "US-GA" "L5472839" 30.9459243 -83.4645724 "Stationary" TRUE "2018-05-05" 10.0833333333333 23 0 1 0 0 0 0
"S45305553" "obs3566" "S45305553" FALSE "US-VA" "L7345161" 36.8301772 -76.3062857 "Stationary" TRUE "2018-05-05" 15.2333333333333 4 0 1 0 0 0 0
"S46533595" "obs542803" "S46533595" FALSE "US-NC" "L557170" 35.7097924 -75.4919529 "Traveling" TRUE "2018-06-09" 5.75 95 1.4 2 0 NA 0 0
"S46533595" "obs542803" "S46533595" TRUE "US-NC" "L557170" 35.7097924 -75.4919529 "Traveling" TRUE "2018-06-09" 5.75 95 1.4 2 NA 65 NA 0
"S46848645" "obs345677" "S46848645" TRUE "US-GA" "L7637974" 32.514724 -82.302271 "Stationary" TRUE "2018-06-28" 6.98333333333333 4 0 1 1 NA NA 0
"S46848645" "obs345677" "S46848645" FALSE "US-GA" "L7637974" 32.514724 -82.302271 "Stationary" TRUE "2018-06-28" 6.98333333333333 4 0 1 NA 0 0 0
"S46718637" "obs930358" "S46718637" FALSE "US-MS" "L281801" 32.5295196 -89.9382019 "Traveling" TRUE "2018-06-22" 10.4666666666667 30 2.591 1 0 0 0 0
"S46761299" "obs922441" "S46761299" FALSE "US-NC" "L2712001" 34.4291553 -77.5484991 "Traveling" TRUE "2018-06-24" 10 44 0.161 2 0 0 0 0
"S46768460" "obs446284" "S46768460" FALSE "US-MS" "L2520299" 32.00069 -89.79945 "Traveling" TRUE "2018-06-24" 9.53333333333333 5 0.435 1 0 0 0 0
"S46882823" "obs842425" "S46882823" FALSE "US-NC" "L449788" 36.3739667 -75.8328187 "Traveling" TRUE "2018-06-14" 15.6 90 0.5 2 0 0 0 0
"S46827413" "obs194026" "S46827413" FALSE "US-VA" "L4114059" 36.8384504 -75.9745359 "Stationary" TRUE "2018-06-27" 9.91666666666667 6 0 2 0 0 0 0
"S46089589" "obs433373" "S46089589" FALSE "US-SC" "L5522713" 32.8176141 -80.03337 "Stationary" TRUE "2018-05-28" 5.9 4 0 1 0 0 0 0
"S46716282" "obs124910" "S46716282" FALSE "US-GA" "L404708" 32.5365025 -84.9322128 "Traveling" TRUE "2018-06-22" 9.08333333333333 51 4.828 1 0 0 0 0
"S46811710" "obs751369" "S46811710" FALSE "US-VA" "L7128125" 37.646899 -77.408461 "Stationary" TRUE "2018-06-26" 7.75 1 0 1 0 0 0 0
"S46831289" "obs622859" "S46831289" FALSE "US-FL" "L6025482" 30.5397629 -84.274106 "Stationary" TRUE "2018-06-27" 13.1833333333333 19 0 2 0 0 0 0
"S46358642" "obs238175" "S46358642" FALSE "US-SC" "L4849028" 32.836882 -80.041742 "Stationary" TRUE "2018-06-06" 19.0333333333333 57 0 1 0 0 0 0
"S46081971" "obs110891" "S46081971" FALSE "US-SC" "L1040248" 33.4581551 -81.7431736 "Stationary" TRUE "2018-05-26" 7 30 0 1 0 0 0 0
"S46719922" "obs197280" "S46719922" FALSE "US-SC" "L6936703" 32.8978654 -79.911519 "Stationary" TRUE "2018-06-22" 13.05 5 0 1 0 0 0 0
"S46068703" "obs355184" "S46068703" FALSE "US-SC" "L1903789" 34.2681615 -80.6291581 "Stationary" TRUE "2018-05-27" 7.91666666666667 10 0 1 0 0 0 0
"S46041648" "obs895579" "S46041648" FALSE "US-SC" "L450139" 32.1655799 -81.1152447 "Traveling" TRUE "2018-05-26" 13.9 56 2.414 1 0 NA 0 0
"S46041648" "obs895579" "S46041648" TRUE "US-SC" "L450139" 32.1655799 -81.1152447 "Traveling" TRUE "2018-05-26" 13.9 56 2.414 1 NA 1 NA 0
"S45952102" "obs333452" "S45952102" TRUE "US-NC" "L7454207" 35.105818 -76.722947 "Traveling" TRUE "2018-05-23" 7.25 144 2.414 1 1 NA NA 0
"S45952102" "obs333452" "S45952102" FALSE "US-NC" "L7454207" 35.105818 -76.722947 "Traveling" TRUE "2018-05-23" 7.25 144 2.414 1 NA 0 0 0
"S45936227" "obs327532" "S45936227" FALSE "US-NC" "L1448233" 35.235561 -75.5388383 "Traveling" TRUE "2018-05-22" 15 30 3.219 2 0 0 0 0
"S45721151" "obs848386" "S45721151" FALSE "US-VA" "L736979" 37.2449516 -77.3877811 "Stationary" TRUE "2018-05-15" 18.5 87 0 4 0 0 0 0
"S45789467" "obs167775" "S45789467" FALSE "US-FL" "L231988" 30.3713664 -81.4073128 "Traveling" TRUE "2018-05-18" 6.66666666666667 97 2.414 1 0 NA 0 0
"S45789467" "obs167775" "S45789467" TRUE "US-FL" "L231988" 30.3713664 -81.4073128 "Traveling" TRUE "2018-05-18" 6.66666666666667 97 2.414 1 NA 1 NA 0
"S45595345" "obs902649" "S45595345" FALSE "US-VA" "L6640823" 37.6030803 -76.4639211 "Stationary" TRUE "2018-05-10" 10.5 90 0 1 0 0 0 0
"S45497742" "obs292148" "S45497742" FALSE "US-NC" "L5945247" 35.6112987 -77.291294 "Traveling" TRUE "2018-05-09" 10 240 3.219 4 0 0 0 0
"S46079320" "obs892161" "S46079320" FALSE "US-NC" "L1555375" 35.7355509 -75.5053226 "Traveling" TRUE "2018-05-24" 14 60 1.609 1 0 0 0 0
"S46079762" "obs1108558" "S46079762" TRUE "US-SC" "L7478706" 33.937905 -81.313031 "Stationary" TRUE "2018-05-27" 19.0833333333333 5 0 7 1 NA NA 0
"S46079762" "obs1108558" "S46079762" FALSE "US-SC" "L7478706" 33.937905 -81.313031 "Stationary" TRUE "2018-05-27" 19.0833333333333 5 0 7 NA 0 0 0
"S46079553" "obs211084" "S46079553" FALSE "US-GA" "L7478668" 32.8097572 -81.4849124 "Traveling" TRUE "2018-05-27" 17.0666666666667 13 3.219 1 0 NA 0 0
"S46079553" "obs211084" "S46079553" TRUE "US-GA" "L7478668" 32.8097572 -81.4849124 "Traveling" TRUE "2018-05-27" 17.0666666666667 13 3.219 1 NA 1 NA 0
"S46685482" "obs1001253" "S46685482" FALSE "US-FL" "L631145" 30.4343179 -84.2768794 "Stationary" TRUE "2018-06-20" 18.3333333333333 17 0 1 0 0 0 0
"S46649143" "obs1100799" "S46649143" FALSE "US-FL" "L7409578" 30.4812807 -84.2834723 "Stationary" TRUE "2018-06-18" 17.1 60 0 1 0 0 0 0
"S45323929" "obs1052845" "S45323929" FALSE "US-SC" "L7917568" 33.5527098 -79.0625687 "Stationary" TRUE "2018-05-05" 7.81666666666667 120 0 2 0 0 0 0
"S46834176" "obs869620" "S46834176" FALSE "US-MS" "L5452997" 33.4563695 -88.3451422 "Stationary" TRUE "2018-06-27" 12.9 99 0 1 0 0 0 0
"S46814829" "obs259382" "S46814829" FALSE "US-GA" "L3242960" 30.9550209 -82.8836417 "Stationary" TRUE "2018-06-26" 14.5 30 0 1 0 0 0 0
"S45841592" "obs110157" "S45841592" FALSE "US-SC" "L7390168" 32.476131 -80.672009 "Stationary" TRUE "2018-05-19" 17.7333333333333 156 0 1 0 0 0 0
"S46667715" "obs1042570" "S46667715" FALSE "US-NC" "L6976087" 36.25444 -76.027871 "Stationary" TRUE "2018-06-19" 16.2166666666667 241 0 1 0 0 0 0
"S45685491" "obs977037" "S45685491" FALSE "US-TN" "L6504694" 35.048315 -88.523858 "Traveling" TRUE "2018-05-14" 18.8 21 3.219 1 0 0 0 0
"S46828269" "obs47214" "S46828269" FALSE "US-FL" "L1159080" 30.0878014 -81.7009154 "Stationary" TRUE "2018-06-26" 10.25 45 0 1 0 0 0 0
"S46744273" "obs751369" "S46744273" FALSE "US-VA" "L7542702" 37.41672 -77.249125 "Traveling" TRUE "2018-06-23" 10.0166666666667 4 0.135 1 0 0 0 0
"S46753122" "obs616682" "S46753122" FALSE "US-NC" "L1580485" 35.1870848 -75.7799316 "Traveling" TRUE "2018-06-22" 18.45 48 0.483 2 0 NA 0 0
"S46753122" "obs616682" "S46753122" TRUE "US-NC" "L1580485" 35.1870848 -75.7799316 "Traveling" TRUE "2018-06-22" 18.45 48 0.483 2 NA 6 NA 0
"S45448558" "obs172983" "S45448558" FALSE "US-AL" "L856720" 32.3812833 -87.7233167 "Stationary" TRUE "2018-05-04" 5.91666666666667 120 0 2 0 0 0 0
"S46849684" "obs238175" "S46849684" FALSE "US-SC" "L4849028" 32.836882 -80.041742 "Stationary" TRUE "2018-06-27" 19 30 0 1 0 0 0 0
"S46807544" "obs531232" "S46807544" FALSE "US-NC" "L2209467" 34.724266 -76.6644192 "Stationary" TRUE "2018-06-25" 9.9 60 0 1 0 0 0 0
"S46581689" "obs3566" "S46581689" FALSE "US-VA" "L6111457" 37.3785226 -77.3780161 "Traveling" TRUE "2018-06-16" 9.08333333333333 12 0.966 1 0 0 0 0
"S46094632" "obs688668" "S46094632" FALSE "US-VA" "L4575573" 36.8813128 -76.0486883 "Stationary" TRUE "2018-05-28" 7.75 20 0 1 0 0 0 0
"S46052004" "obs977037" "S46052004" FALSE "US-TN" "L6563453" 35.061819 -88.535067 "Stationary" TRUE "2018-05-26" 18.8333333333333 17 0 1 0 0 0 0
"S46069349" "obs343081" "S46069349" FALSE "US-VA" "L303334" 37.594345 -77.4712497 "Traveling" TRUE "2018-05-27" 12.1666666666667 74 3.219 1 0 0 0 0
"S46406114" "obs616682" "S46406114" FALSE "US-NC" "L357287" 35.46067 -78.9065552 "Traveling" TRUE "2018-06-08" 13.0666666666667 80 3.701 1 0 0 NA 0
"S46406114" "obs616682" "S46406114" TRUE "US-NC" "L357287" 35.46067 -78.9065552 "Traveling" TRUE "2018-06-08" 13.0666666666667 80 3.701 1 NA NA 2 0
"S45633628" "obs47214" "S45633628" FALSE "US-FL" "L2080812" 30.2945723 -81.7075109 "Stationary" TRUE "2018-05-13" 13.25 90 0 1 0 0 0 0
"S46776573" "obs446284" "S46776573" FALSE "US-MS" "L7612593" 31.4410697 -90.8572412 "Stationary" TRUE "2018-06-24" 18.3333333333333 83 0 1 0 0 0 0
"S46046432" "obs903944" "S46046432" FALSE "US-SC" "L6942068" 33.006674 -80.017341 "Stationary" TRUE "2018-05-26" 17.5 5 0 1 0 0 0 0
"S46065746" "obs1002256" "S46065746" FALSE "US-SC" "L4610293" 33.4446949 -79.1128566 "Traveling" TRUE "2018-05-27" 10.25 73 1.625 1 0 0 0 0
"S45598060" "obs940855" "S45598060" FALSE "US-FL" "L3246215" 29.6147295 -84.9597269 "Traveling" TRUE "2018-05-12" 8 120 4 1 0 0 0 0
"S46736525" "obs447687" "S46736525" FALSE "US-AL" "L4921819" 33.1879866 -87.422758 "Stationary" TRUE "2018-06-23" 8.75 10 0 1 0 0 0 0
"S45457281" "obs614001" "S45457281" FALSE "US-NC" "L4606367" 34.8787198 -76.3916374 "Traveling" TRUE "2018-05-08" 13.2 35 0.483 1 0 0 0 0
"S45891735" "obs188325" "S45891735" FALSE "US-FL" "L4209641" 30.7773212 -86.5379108 "Stationary" TRUE "2018-05-21" 7.95 81 0 1 0 0 0 0
"S46561012" "obs412839" "S46561012" FALSE "US-NC" "L130800" 35.7175756 -75.4985794 "Traveling" TRUE "2018-06-15" 7.86666666666667 125 1.931 1 0 NA 0 0
"S46561012" "obs412839" "S46561012" TRUE "US-NC" "L130800" 35.7175756 -75.4985794 "Traveling" TRUE "2018-06-15" 7.86666666666667 125 1.931 1 NA 3 NA 0
"S46572041" "obs18841" "S46572041" FALSE "US-FL" "L1022737" 30.1091366 -84.3995208 "Stationary" TRUE "2018-06-15" 15.7833333333333 35 0 1 0 0 0 0
"S46737577" "obs463852" "S46737577" FALSE "US-VA" "L5079810" 36.8511945 -76.0941403 "Stationary" TRUE "2018-06-23" 10.6333333333333 14 0 1 0 0 0 0
"S46744283" "obs751369" "S46744283" TRUE "US-VA" "L5797926" 37.5171978 -76.8861169 "Stationary" TRUE "2018-06-23" 14.8666666666667 1 0 1 1 NA NA 0
"S46744283" "obs751369" "S46744283" FALSE "US-VA" "L5797926" 37.5171978 -76.8861169 "Stationary" TRUE "2018-06-23" 14.8666666666667 1 0 1 NA 0 0 0
"S46706955" "obs755612" "S46706955" FALSE "US-NC" "L1609461" 33.9119141 -78.3205068 "Traveling" TRUE "2018-06-21" 6.76666666666667 92 4.249 1 0 0 0 0
"S46829039" "obs324313" "S46829039" FALSE "US-GA" "L2676909" 31.6296511 -81.277985 "Traveling" TRUE "2018-06-27" 11.1 30 0.628 1 0 NA 0 0
"S46829039" "obs324313" "S46829039" TRUE "US-GA" "L2676909" 31.6296511 -81.277985 "Traveling" TRUE "2018-06-27" 11.1 30 0.628 1 NA NA NA 0
"S46696209" "obs47214" "S46696209" FALSE "US-FL" "L1159080" 30.0878014 -81.7009154 "Stationary" TRUE "2018-06-19" 10.8333333333333 60 0 1 0 NA 0 0
"S46696209" "obs47214" "S46696209" TRUE "US-FL" "L1159080" 30.0878014 -81.7009154 "Stationary" TRUE "2018-06-19" 10.8333333333333 60 0 1 NA 2 NA 0
"S46498068" "obs194026" "S46498068" FALSE "US-NC" "L4708029" 36.5282604 -75.9890521 "Traveling" TRUE "2018-06-12" 11.0833333333333 40 1.127 2 0 0 0 0
"S46483799" "obs158455" "S46483799" FALSE "US-SC" "L2255265" 32.1949713 -80.6993115 "Stationary" TRUE "2018-06-11" 19.25 30 0 1 0 0 0 0
"S46851721" "obs345677" "S46851721" FALSE "US-GA" "L7638572" 32.784494 -82.964542 "Traveling" TRUE "2018-06-28" 9.86666666666667 49 2.146 1 0 0 0 0
"S46504519" "obs172983" "S46504519" FALSE "US-AL" "L856720" 32.3812833 -87.7233167 "Stationary" TRUE "2018-06-11" 5.91666666666667 120 0 2 0 0 0 0
"S45673237" "obs665305" "S45673237" FALSE "US-AL" "L7408476" 32.253236 -86.351089 "Traveling" TRUE "2018-05-14" 14.0333333333333 11 0.327 1 0 0 0 0
"S45433209" "obs645520" "S45433209" FALSE "US-FL" "L7369000" 29.8987179 -84.3946391 "Stationary" TRUE "2018-05-07" 7.5 10 0 1 0 0 0 0
"S46416395" "obs548917" "S46416395" FALSE "US-NC" "L6608619" 35.392153 -78.699792 "Stationary" TRUE "2018-06-09" 10.5166666666667 34 0 1 0 0 0 0
"S46416709" "obs412831" "S46416709" FALSE "US-AL" "L7543966" 34.758317 -88.019336 "Traveling" TRUE "2018-06-09" 10.1166666666667 12 0.324 1 0 0 NA 0
"S46416709" "obs412831" "S46416709" TRUE "US-AL" "L7543966" 34.758317 -88.019336 "Traveling" TRUE "2018-06-09" 10.1166666666667 12 0.324 1 NA NA 1 0
"S46560188" "obs347843" "S46560188" FALSE "US-SC" "L1857047" 32.0844781 -80.8709181 "Traveling" TRUE "2018-06-15" 8 60 3.219 2 0 0 0 0
"S46810428" "obs194026" "S46810428" FALSE "US-VA" "L718307" 36.672127 -75.915661 "Traveling" TRUE "2018-06-26" 10.9 93 2.012 2 0 0 0 0
"S46158928" "obs36114" "S46158928" FALSE "US-AL" "L7492895" 31.2307271 -86.308639 "Stationary" TRUE "2018-05-30" 12.4666666666667 2 0 1 0 0 0 0
"S46850525" "obs345677" "S46850525" TRUE "US-GA" "L7638354" 32.736168 -82.734908 "Stationary" TRUE "2018-06-28" 9.41666666666667 6 0 1 2 NA NA 0
"S46850525" "obs345677" "S46850525" FALSE "US-GA" "L7638354" 32.736168 -82.734908 "Stationary" TRUE "2018-06-28" 9.41666666666667 6 0 1 NA 0 0 0
"S46066831" "obs568809" "S46066831" TRUE "US-SC" "L7476156" 32.692692 -80.008084 "Stationary" TRUE "2018-05-27" 11.7666666666667 11 0 1 1 NA NA 0
"S46066831" "obs568809" "S46066831" FALSE "US-SC" "L7476156" 32.692692 -80.008084 "Stationary" TRUE "2018-05-27" 11.7666666666667 11 0 1 NA 0 0 0
"S45430243" "obs1095276" "S45430243" FALSE "US-NC" "L7368515" 34.7456943 -77.3392171 "Stationary" TRUE "2018-05-05" 17 10 0 1 0 0 0 0
"S46853643" "obs119760" "S46853643" FALSE "US-NC" "L130756" 35.1471875 -79.3689895 "Traveling" TRUE "2018-06-28" 10.7666666666667 67 3 1 0 0 0 0
"S46853693" "obs526743" "S46853693" FALSE "US-GA" "L7639054" 32.0070099 -81.2810112 "Traveling" TRUE "2018-06-28" 12.6333333333333 1 0.451 1 0 0 0 0
