checklist_id,n_species
S30376365,16
S30376413,8
S30376431,18
S30376461,12
S30376486,37
S30376678,14
S30376679,12
S30376680,11
S30376681,12
S30376682,8
S30376683,11
S30376684,12
S30376685,13
S30376686,10
S30376687,9
S30376688,8
S30376689,11
S30376690,10
S30376691,10
S30376692,19
S30376693,12
S30376694,11
S30376695,8
S30376696,14
S30376697,10
S30376698,12
S30376699,13
S30376700,10
S30376701,5
S30376702,7
S30376703,11
S30376704,7
S30376705,6
S30376706,4
S30376707,10
S30376708,9
S30376709,7
S30376710,4
S30376711,13
S30376712,9
S30376713,10
S30376714,11
S30376715,8
S30376716,12
S30376717,11
S30376718,8
S30376719,15
S30376720,13
S30376721,14
S30376722,15
S30376723,14
S30376724,14
S30376725,10
S30376731,12
S30376732,9
S30376746,28
S30376777,11
S30376879,36
S30377083,27
S30377125,4
S30377405,7
S30377428,21
S30377448,6
S30377528,20
S30377836,26
S30379153,17
S30379689,9
S30379773,12
S30379776,7
S30379835,19
S30380082,16
S30380139,17
S30380151,9
S30380282,35
S30380287,30
S30380334,11
S30380410,27
S30380413,13
S30380474,11
S30380513,9
S30380543,32
S30380594,5
S30380595,6
S30380618,24
S30380630,8
S30380827,10
S30380837,28
S30380885,12
S30381007,30
S30381545,12
S30381631,13
S30382062,20
S30382141,16
S30382158,6
S30382229,42
S30382278,9
S30382285,12
S30382295,5
S30382369,4
S30382442,29
S30382502,14
S30382524,16
S30383349,7
S30383363,21
S30383372,21
S30383404,16
S30383406,11
S30383641,15
S30383680,6
S30383809,34
S30383892,22
S30383899,11
S30384008,10
S30384025,20
S30384096,28
S30384111,35
S30384131,20
S30384142,22
S30384181,5
S30384195,16
S30384247,20
S30384276,25
S30384279,28
S30384282,19
S30384283,18
S30384284,15
S30384285,14
S30384286,16
S30384287,20
S30384484,3
S30384486,2
S30384490,10
S30384491,3
S30384493,8
S30384501,24
S30384554,16
S30384558,28
S30384623,4
S30384685,9
S30384708,14
S30384760,54
S30384824,14
S30384973,7
S30384989,33
S30385008,5
S30385023,9
S30385158,4
S30385220,7
S30385295,21
S30385306,6
S30385317,5
S30385478,13
S30385503,24
S30385510,32
S30385546,9
S30385595,7
S30385746,1
S30385864,12
S30386107,9
S30386173,13
S30386370,7
S30386393,23
S30386445,6
S30386450,10
S30386580,9
S30386844,12
S30387008,11
S30387095,8
S30387195,15
S30387258,22
S30387363,10
S30387368,28
S30387479,37
S30387674,34
S30387741,20
S30387827,40
S30387977,36
S30388004,30
S30388085,5
S30388212,26
S30388294,1
S30388324,24
S30388933,10
S30388957,20
S30389370,9
S30389430,9
S30389572,14
S30389662,16
S30389688,9
S30389735,10
S30389823,23
S30389959,5
S30389988,2
S30389995,39
S30390058,10
S30390097,11
S30390156,17
S30390160,5
S30390168,2
S30390207,9
S30390214,23
S30390277,25
S30390293,19
S30390340,31
S30390433,8
S30390527,19
S30390664,36
S30390856,36
S30391079,7
S30391167,19
S30391224,16
S30391259,21
S30391400,12
S30391568,13
S30391644,10
S30391691,2
S30391901,22
S30392095,38
S30392160,22
S30392470,4
S30392557,13
S30392812,24
S30392866,10
S30392870,12
S30392881,42
S30392899,32
S30393221,14
S30393251,11
S30393321,3
S30393371,5
S30393409,5
S30393500,35
S30393673,33
S30393685,10
S30393984,20
S30393997,16
S30394017,24
S30394377,20
S30394472,10
S30394934,16
S30395742,4
S30395830,14
S30395879,15
S30395893,18
S30395994,8
S30396124,20
S30396354,15
S30396360,10
S30396362,12
S30396410,17
S30396412,26
S30396435,12
S30396479,12
S30396496,5
S30396589,10
S30396598,7
S30396630,31
S30396699,10
S30396706,17
S30396849,15
S30396945,33
S30397025,21
S30397064,6
S30397065,13
S30397150,30
S30397203,16
S30397474,41
S30397582,20
S30397645,32
S30397654,9
S30397847,11
S30397947,29
S30397951,2
S30398001,20
S30398018,26
S30398063,19
S30398068,14
S30398092,22
S30398134,16
S30398226,10
S30398393,23
S30398409,9
S30398427,15
S30398452,13
S30398489,42
S30398556,31
S30398595,16
S30398602,26
S30398740,34
S30398744,9
S30398870,23
S30398891,41
S30398936,18
S30399091,1
S30399097,17
S30399168,25
S30399321,25
S30399331,16
S30399342,32
S30399403,47
S30399752,30
S30399871,25
S30399998,17
S30400016,4
S30400156,6
S30400202,15
S30400223,19
S30400259,10
S30400537,27
S30400590,19
S30400600,8
S30400611,46
S30400617,13
S30400623,7
S30400663,25
S30400775,32
S30400860,28
S30400926,3
S30401033,32
S30401082,18
S30401135,4
S30401136,4
S30401137,5
S30401138,5
S30401139,6
S30401140,9
S30401141,5
S30401142,4
S30401143,3
S30401144,5
S30401145,3
S30401146,7
S30401147,4
S30401148,11
S30401149,10
S30401150,7
S30401151,11
S30401152,12
S30401153,13
S30401154,13
S30401155,13
S30401156,13
S30401157,10
S30401158,7
S30401159,10
S30401160,13
S30401161,7
S30401162,11
S30401163,9
S30401164,6
S30401165,11
S30401166,8
S30401167,14
S30401168,7
S30401169,6
S30401170,8
S30401171,7
S30401172,11
S30401173,2
S30401174,5
S30401175,13
S30401176,9
S30401177,9
S30401178,9
S30401179,7
S30401180,6
S30401181,5
S30401182,6
S30401191,7
S30401192,14
S30401215,13
S30401249,25
S30401490,51
S30401685,23
S30401711,12
S30401731,18
S30401775,9
S30401784,15
S30401822,15
S30401841,22
S30401929,12
S30402035,20
S30402119,1
S30402468,46
S30402475,18
S30402557,7
S30402598,11
S30403199,10
S30403206,10
S30403340,14
S30403466,10
S30403622,26
S30403677,12
S30404067,17
S30404338,14
S30404680,7
S30404959,6
S30405330,9
S30405382,12
S30405509,34
S30405810,11
S30405828,44
S30405830,6
S30405903,15
S30405934,31
S30405977,4
S30406011,23
S30406096,25
S30406184,37
S30406373,14
S30406655,4
S30406796,22
S30406808,54
S30406835,17
S30406899,48
S30407005,24
S30407062,31
S30407071,30
S30407125,25
S30407198,48
S30407214,7
S30407277,8
S30407278,10
S30407279,15
S30407280,14
S30407282,9
S30407283,4
S30407284,11
S30407285,10
S30407286,13
S30407287,9
S30407288,7
S30407289,5
S30407293,14
S30407849,18
S30407926,2
S30407929,12
S30408009,18
S30408082,20
S30408092,19
S30408135,40
S30408174,19
S30408245,15
S30408304,15
S30408385,10
S30408633,30
S30408644,12
S30408849,22
S30408861,23
S30409245,4
S30409373,25
S30409410,27
S30409438,9
S30409483,11
S30409519,13
S30409591,31
S30409595,10
S30409676,2
S30409753,3
S30409832,15
S30409899,26
S30409961,36
S30410263,7
S30410612,25
S30410649,15
S30410687,4
S30410704,22
S30410738,7
S30410753,31
S30410768,18
S30410796,10
S30411206,15
S30411265,4
S30411307,11
S30411330,15
S30411394,15
S30411535,3
S30411698,8
S30411834,19
S30412163,26
S30412211,18
S30412213,29
S30412282,34
S30412283,15
S30412409,11
S30412516,7
S30412564,11
S30412584,4
S30412696,4
S30412773,8
S30412834,1
S30412838,24
S30412920,9
S30412941,17
S30413048,12
S30413113,7
S30413147,18
S30413423,23
S30413476,21
S30413802,14
S30413816,18
S30413856,15
S30413981,9
S30414031,10
S30414034,20
S30414068,19
S30414079,14
S30414100,12
S30414102,4
S30414127,18
S30414142,19
S30414160,2
S30414170,19
S30414208,15
S30414235,15
S30414258,20
S30414286,10
S30414325,22
S30414375,12
S30414416,16
S30414477,14
S30414727,43
S30414809,1
S30414825,7
S30414831,9
S30414833,10
S30414834,3
S30415067,18
S30415123,11
S30415181,12
S30415192,1
S30415390,8
S30415850,5
S30416552,34
S30416561,33
S30416582,18
S30416614,6
S30416658,19
S30416840,6
S30416976,13
S30417050,3
S30417189,43
S30417358,14
S30417477,6
S30417708,5
S30417804,11
S30417982,10
S30418254,10
S30418532,9
S30418571,16
S30418599,30
S30418689,48
S30418720,13
S30418757,12
S30418807,24
S30418817,15
S30418939,9
S30418965,11
S30419362,2
S30419380,1
S30419430,26
S30419819,34
S30420114,7
S30420373,39
S30420564,17
S30420886,28
S30421029,4
S30421179,7
S30421260,5
S30421280,9
S30421294,23
S30421337,7
S30421348,28
S30421371,7
S30421402,41
S30421831,39
S30422094,6
S30422264,23
S30422274,21
S30422646,1
S30422704,9
S30423009,26
S30423019,11
S30423158,13
S30423180,24
S30423346,16
S30423352,10
S30423359,10
S30423366,8
S30423379,12
S30423381,10
S30423653,16
S30423841,27
S30423930,10
S30424005,16
S30424228,49
S30424321,34
S30424653,7
S30424654,5
S30424655,5
S30424656,11
S30424657,9
S30424658,11
S30424659,9
S30424660,7
S30424661,9
S30424662,12
S30424663,10
S30424664,12
S30424665,13
S30424666,13
S30424667,7
S30424668,8
S30424669,12
S30424670,8
S30424671,8
S30424672,9
S30424673,11
S30424674,7
S30424675,9
S30424676,4
S30424677,13
S30424678,12
S30424679,11
S30424680,9
S30424681,13
S30424682,12
S30424683,11
S30424684,11
S30424685,5
S30424686,10
S30424687,9
S30424688,12
S30424689,8
S30424690,8
S30424691,11
S30424692,12
S30424693,12
S30424694,12
S30424695,9
S30424696,17
S30424697,11
S30424698,9
S30424699,11
S30424700,12
S30424701,15
S30424702,6
S30424710,14
S30424736,7
S30425181,25
S30425284,27
S30425357,25
S30425411,27
S30425492,10
S30425629,11
S30425664,19
S30426106,26
S30426927,23
S30427020,0
S30427170,12
S30427180,15
S30427184,21
S30427201,8
S30427231,5
S30427267,21
S30427289,11
S30427357,19
S30427393,8
S30427655,11
S30427803,38
S30427886,10
S30427954,5
S30428049,4
S30428182,19
S30428186,10
S30428285,18
S30428417,8
S30428425,9
S30428506,13
S30428581,19
S30428745,25
S30428749,7
S30428758,16
S30428941,18
S30428950,40
S30429077,40
S30429424,10
S30429429,21
S30429431,5
S30429435,15
S30429437,9
S30429439,20
S30429694,8
S30429846,12
S30429985,26
S30429997,8
S30430059,9
S30430060,6
S30430061,8
S30430279,10
S30430349,20
S30430361,6
S30430458,8
S30430689,11
S30430702,9
S30430834,9
S30431092,11
S30431308,9
S30431343,8
S30431390,4
S30431442,4
S30431586,4
S30431643,16
S30431774,29
S30431829,14
S30431891,16
S30431902,9
S30431979,30
S30432001,56
S30432082,12
S30432175,13
S30432205,18
S30432208,11
S30432235,16
S30432327,15
S30432350,5
S30432597,22
S30432700,18
S30432745,18
S30432801,11
S30432828,1
S30432910,23
S30433039,14
S30433062,4
S30433100,21
S30433438,4
S30433605,22
S30433653,15
S30433976,18
S30434057,2
S30434245,16
S30434297,12
S30434370,6
S30434466,17
S30434529,1
S30434558,8
S30434604,20
S30435048,14
S30435063,25
S30435141,14
S30435177,10
S30435317,30
S30435391,8
S30435462,20
S30435607,40
S30435667,10
S30435782,2
S30435809,6
S30435814,13
S30435818,7
S30435821,9
S30435832,5
S30435871,9
S30436003,30
S30436278,24
S30437069,25
S30437077,5
S30437138,2
S30437212,15
S30437281,16
S30437470,37
S30437605,18
S30437657,20
S30437903,5
S30437904,9
S30437905,10
S30437906,11
S30437907,12
S30437908,13
S30437909,10
S30437910,12
S30437911,8
S30437912,12
S30437913,8
S30437914,9
S30437915,7
S30437916,13
S30437917,11
S30437918,6
S30437919,10
S30437920,7
S30437921,10
S30437922,11
S30437923,10
S30437924,12
S30437925,11
S30437926,11
S30437927,9
S30437928,12
S30437929,12
S30437930,11
S30437931,9
S30437932,11
S30437933,10
S30437934,4
S30437935,7
S30437936,13
S30437937,14
S30437938,12
S30437939,14
S30437940,8
S30437941,8
S30437942,10
S30437943,8
S30437944,6
S30437945,6
S30437946,7
S30437947,6
S30437948,9
S30437949,7
S30437950,16
S30437951,5
S30437953,7
S30438061,20
S30438116,29
S30439105,17
S30439106,16
S30439333,5
S30439357,9
S30439361,13
S30439379,15
S30439406,20
S30439407,26
S30439411,2
S30439427,29
S30439571,25
S30439636,43
S30439719,17
S30439790,40
S30439799,5
S30439805,4
S30439848,18
S30439872,27
S30439914,20
S30440007,21
S30440017,6
S30440189,7
S30440266,14
S30440350,18
S30440599,22
S30440636,15
S30440770,11
S30440774,14
S30440935,14
S30440960,42
S30440988,23
S30441127,20
S30441509,9
S30441528,17
S30441541,3
S30441551,28
S30441634,5
S30441817,4
S30442016,11
S30442043,16
S30442067,36
S30442087,26
S30442125,5
S30442139,22
S30442208,10
S30442321,9
S30442324,32
S30442344,11
S30442366,57
S30442565,3
S30442580,1
S30442586,2
S30442604,6
S30442612,3
S30442616,2
S30442637,8
S30442783,12
S30442855,21
S30442878,23
S30442881,3
S30442922,10
S30443038,8
S30443105,15
S30443112,16
S30443165,14
S30443230,41
S30443358,32
S30443399,2
S30443460,10
S30443557,4
S30443633,20
S30443731,15
S30444044,13
S30444178,7
S30444213,26
S30444220,6
S30444232,8
S30444297,7
S30444383,5
S30444401,11
S30444417,17
S30444469,8
S30444542,26
S30458296,28
S30458331,19
S30458363,5
S30458390,15
S30459061,32
S30459078,19
S30459242,14
S30459319,19
S30459624,10
S30459764,14
S30459855,3
S30459868,13
S30459869,5
S30459877,21
S30460203,18
S30460329,33
S30460431,20
S30460636,34
S30460658,22
S30460715,6
S30460809,4
S30460812,2
S30460814,6
S30460815,2
S30460818,14
S30460846,20
S30460862,6
S30460957,13
S30461001,7
S30461132,12
S30461185,1
S30461218,24
S30461245,7
S30461253,12
S30461331,20
S30461509,12
S30461548,10
S30461691,28
S30461709,19
S30461765,25
S30461794,7
S30461795,12
S30461842,1
S30461855,27
S30462008,10
S30462040,10
S30462200,12
S30462293,20
S30462321,36
S30462328,17
S30462394,26
S30462463,15
S30462739,18
S30462886,20
S30462890,18
S30462994,1
S30463024,1
S30463128,24
S30463226,15
S30463378,13
S30464075,7
S30465250,8
S30465349,16
S30465460,29
S30465602,33
S30465621,8
S30465624,34
S30465639,29
S30465733,8
S30465904,13
S30465919,11
S30466068,7
S30466069,28
S30466087,15
S30466110,8
S30466187,1
S30466207,18
S30466210,4
S30466233,18
S30466258,1
S30466300,15
S30466339,13
S30466360,16
S30466384,16
S30466390,27
S30466447,19
S30466563,18
S30466725,16
S30466879,18
S30466913,11
S30466947,10
S30467130,26
S30467146,12
S30467394,11
S30467500,5
S30467639,33
S30467641,7
S30467770,10
S30467776,42
S30467868,33
S30467875,41
S30467948,44
S30468022,32
S30468234,23
S30468279,17
S30468332,16
S30468356,20
S30468530,22
S30468605,7
S30468923,6
S30469138,28
S30469452,22
S30469458,9
S30469467,28
S30469547,8
S30469655,24
S30469698,11
S30469970,32
S30470005,8
S30470074,2
S30470136,50
S30470165,8
S30470167,15
S30470648,20
S30470753,4
S30470776,25
S30471107,8
S30471127,6
S30471129,12
S30471489,11
S30471491,19
S30471727,2
S30471803,26
S30472004,38
S30472044,11
S30472135,16
S30472184,32
S30472236,23
S30472290,16
S30472421,6
S30472532,12
S30472580,14
S30472583,21
S30472711,25
S30472930,7
S30472932,9
S30472945,29
S30473029,12
S30473185,4
S30473329,6
S30473410,19
S30473506,9
S30473519,23
S30473548,23
S30473648,13
S30473705,6
S30473793,15
S30473794,28
S30473906,13
S30474040,13
S30474219,14
S30474244,9
S30474294,23
S30474342,27
S30474384,28
S30474385,17
S30474423,17
S30474476,15
S30474535,3
S30474536,20
S30474540,30
S30474605,9
S30474916,19
S30475509,26
S30477613,24
S30478250,40
S30479213,16
S30479223,1
S30479250,13
S30479269,30
S30479651,6
S30479687,8
S30479694,18
S30479817,15
S30479857,20
S30480025,19
S30480109,2
S30480253,32
S30480630,20
S30480741,18
S30480886,9
S30480887,12
S30480888,9
S30480889,8
S30480890,9
S30480891,13
S30480892,6
S30480893,9
S30480894,12
S30480895,9
S30480896,11
S30480897,11
S30480898,5
S30480899,10
S30480900,5
S30480901,11
S30480902,10
S30480903,6
S30480904,11
S30480905,9
S30480906,11
S30480907,8
S30480908,7
S30480909,11
S30480910,4
S30480911,8
S30480912,6
S30480913,10
S30480914,10
S30480915,8
S30480916,4
S30480917,4
S30480918,2
S30480919,2
S30480920,6
S30480921,4
S30480922,4
S30480923,8
S30480924,6
S30480925,8
S30480926,7
S30480927,11
S30480928,10
S30480929,5
S30480930,7
S30480931,5
S30480932,6
S30480933,6
S30480934,5
S30480935,6
S30483103,68
S30483668,16
S30483765,13
S30483766,9
S30483844,11
S30483904,14
S30484404,9
S30485454,5
S30485455,3
S30487007,14
S30487258,12
S30487304,5
S30487305,3
S30487306,10
S30487307,7
S30487308,6
S30487309,8
S30487310,7
S30487311,13
S30487312,6
S30487313,8
S30487314,6
S30487315,10
S30487316,13
S30487317,6
S30487318,14
S30487319,8
S30487320,12
S30487321,12
S30487322,10
S30487323,6
S30487324,8
S30487325,7
S30487326,9
S30487327,3
S30487328,8
S30487329,8
S30487330,9
S30487331,9
S30487332,13
S30487333,13
S30487334,6
S30487335,12
S30487336,13
S30487337,6
S30487338,8
S30487339,9
S30487340,9
S30487341,9
S30487342,11
S30487343,7
S30487344,8
S30487345,8
S30487346,12
S30487347,10
S30487348,10
S30487349,9
S30487350,9
S30487351,7
S30487352,7
S30487353,6
S30488641,19
S30490915,8
S30490944,5
S30493114,25
S30494485,11
S30494632,20
S30494738,18
S30496269,11
S30496612,22
S30496808,16
S30497188,30
S30497391,13
S30499333,16
S30499698,20
S30499706,21
S30499718,20
S30500511,33
S30500630,17
S30500868,30
S30500952,20
S30502107,12
S30502252,49
S30502456,21
S30502515,9
S30505557,12
S30506620,3
S30509756,14
S30511112,1
S30511898,13
S30511961,12
S30512006,2
S30512155,12
S30512325,12
S30513598,43
S30518691,10
S30519427,10
S30521124,9
S30521959,14
S30521986,19
S30522065,20
S30522135,13
S30522163,8
S30522228,14
S30522271,6
S30522319,10
S30522363,11
S30522416,13
S30522644,11
S30522808,15
S30522903,11
S30522996,14
S30523126,17
S30523220,16
S30523305,16
S30523398,15
S30525171,26
S30525417,15
S30526678,15
S30526775,15
S30533597,6
S30533706,12
S30534900,25
S30536070,5
S30536126,6
S30538012,8
S30541466,18
S30541707,50
S30543845,26
S30544329,30
S30544474,1
S30544644,11
S30548983,7
S30549285,12
S30549761,8
S30549795,10
S30550869,11
S30550897,4
S30550923,7
S30555461,7
S30555516,15
S30568573,26
S30568668,7
S30573168,14
S30574727,18
S30579043,3
S30580844,4
S30583510,10
S30583605,10
S30583720,10
S30588849,9
S30593589,8
S30593593,7
S30593594,9
S30593596,8
S30594647,14
S30616632,1
S30621940,14
S30629875,7
S30629945,3
S30630412,2
S30630893,20
S30631009,24
S30631220,27
S30631525,25
S30632128,31
S30632634,18
S30632799,26
S30632864,11
S30632991,4
S30633069,9
S30633145,11
S30633162,14
S30633339,9
S30633423,13
S30633578,12
S30633666,9
S30633753,11
S30633832,19
S30633987,14
S30634082,13
S30634183,12
S30634283,15
S30665278,16
S30665297,7
S30665339,14
S30665361,9
S30665399,12
S30682735,17
S30684733,8
S30684889,37
S30684980,9
S30685136,8
S30685238,7
S30685240,34
S30685334,13
S30685471,12
S30695562,6
S30695563,14
S30695564,11
S30695565,7
S30695566,13
S30695567,13
S30695568,11
S30695569,12
S30695570,10
S30695571,11
S30695572,10
S30695573,14
S30695574,4
S30695575,12
S30695576,12
S30695577,6
S30695578,6
S30695579,6
S30695580,11
S30695581,9
S30695582,9
S30695583,14
S30695584,13
S30695585,15
S30695593,11
S30695594,16
S30695595,10
S30695597,12
S30695598,12
S30695603,6
S30695604,13
S30695605,10
S30695606,9
S30695607,13
S30695608,9
S30698289,60
S30698396,54
S30705361,10
S30712401,14
S30721020,17
S30726376,20
S30727199,22
S30736986,4
S30737157,15
S30765237,9
S30765238,7
S30765239,12
S30765240,16
S30765241,13
S30765242,17
S30765243,13
S30765244,10
S30765245,13
S30765246,11
S30765247,12
S30765248,15
S30765249,9
S30765250,9
S30765251,12
S30765252,12
S30765253,10
S30765254,13
S30765255,8
S30772179,4
S30778239,11
S30778240,11
S30778241,11
S30778242,14
S30778243,14
S30778244,10
S30778245,8
S30778246,11
S30778247,13
S30778248,9
S30778249,12
S30778250,10
S30778251,7
S30778252,12
S30778253,12
S30778254,10
S30778255,10
S30778256,9
S30781931,11
S30794119,17
S30794120,11
S30794121,17
S30794122,19
S30794123,16
S30794124,17
S30794125,18
S30794126,10
S30794127,10
S30794128,15
S30794129,14
S30794130,12
S30794131,15
S30794132,9
S30794133,11
S30794134,13
S30794135,14
S30803249,12
S30808267,10
S30808332,10
S30808407,10
S30808546,11
S30808842,10
S30808891,10
S30808980,12
S30816780,10
S30816899,11
S30816915,10
S30828264,10
S30829777,10
S30832505,11
S30834676,10
S30834878,10
S30834959,10
S30834991,10
S30835192,10
S30835672,9
S30835744,10
S30835782,9
S30835827,9
S30835899,10
S30836001,10
S30836033,10
S30836080,10
S30836119,10
S30836788,10
S30836877,10
S30837055,11
S30843217,10
S30851959,12
S30851981,21
S30851996,19
S30853986,6
S30854566,12
S30854787,9
S30854905,9
S30854953,5
S30855628,11
S30870097,5
S30875730,46
S30875865,35
S30876018,36
S30876110,8
S30876128,35
S30876193,35
S30920899,28
S3094055,65
S3094058,62
S3094122,63
S3094125,62
S30954050,40
S30954074,44
S30954094,31
S30954225,21
S30955132,35
S30955184,32
S30994335,48
S31001151,15
S3103051,10
S3103054,11
S3103064,11
S3103066,8
S31042501,37
S31047441,12
S31066912,100
S31079475,11
S31154458,5
S31245074,7
S3128367,6
S3128373,9
S31304895,9
S31428239,4
S31443580,1
S31456374,5
S31469269,5
S31469389,5
S31487209,47
S31537754,28
S31555964,13
S31599673,34
S31641368,1
S31641378,1
S31660350,16
S31660411,13
S31660433,12
S31666772,15
S31719601,38
S31725230,43
S31727012,5
S31727067,2
S31729180,1
S31775484,33
S31775757,41
S31776036,35
S31776905,35
S31777018,32
S31777125,35
S3195311,37
S3195319,45
S32045214,8
S32221594,12
S32281396,34
S32282420,23
S32310063,29
S32310123,28
S32433697,6
S32433743,9
